#overlapped_Set8KO_H3K27ac Enhancers
#Created from SE_Set8KO/overlapped_Set8KO_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by Set8KO_merged.bam
#Using cutoff of 17447.22 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Set8KO_merged.bam	Set8KO_Input_merged.bam	enhancerRank	isSuper
3_Set8KO_H3K27ac_rep_A_peak_53401_lociStitched	chr8	126869252	126888066	3	11743	23792.1844	2342.343	851	1
10_Set8KO_H3K27ac_rep_A_peak_23385_lociStitched	chr17	33890051	33956555	10	13224	28709.7768	7268.8872	852	1
6_Set8KO_H3K27ac_rep_A_peak_50902_lociStitched	chr8	33784125	33815889	6	15685	24906.1524	3481.3344	853	1
3_Set8KO_H3K27ac_rep_A_peak_51222_lociStitched	chr8	46828430	46853126	3	15197	24883.6896	3482.136	854	1
4_Set8KO_H3K27ac_rep_A_peak_10546_lociStitched	chr11	117934674	117971119	4	17525	25507.8555	4110.996	855	1
7_Set8KO_H3K27ac_rep_A_peak_46703_lociStitched	chr6	145793595	145830268	7	12080	26463.2368	5093.8797	856	1
7_Set8KO_H3K27ac_rep_A_peak_48381_lociStitched	chr7	79773863	79811426	7	14358	26008.6212	4642.7868	857	1
8_Set8KO_H3K27ac_rep_A_peak_28034_lociStitched	chr19	40395323	40439095	8	19350	27322.4824	5979.2552	858	1
5_Set8KO_H3K27ac_rep_A_peak_31820_lociStitched	chr2	131203968	131235809	5	12290	25437.7749	4104.3049	859	1
8_Set8KO_H3K27ac_rep_A_peak_20767_lociStitched	chr16	23026292	23060546	8	18186	25361.6616	4041.972	860	1
6_Set8KO_H3K27ac_rep_A_peak_46939_lociStitched	chr7	14518242	14530929	6	6579	22924.1403	1617.5925	861	1
8_Set8KO_H3K27ac_rep_A_peak_19096_lociStitched	chr15	76293686	76351757	8	13075	27990.222	6683.9721	862	1
2_Set8KO_H3K27ac_rep_A_peak_45198_lociStitched	chr6	91144505	91163682	2	9341	23509.0843	2207.2727	863	1
3_Set8KO_H3K27ac_rep_A_peak_6662_lociStitched	chr10	128321686	128345873	3	10953	24351.4716	3076.5864	864	1
8_Set8KO_H3K27ac_rep_A_peak_42644_lociStitched	chr5	135077781	135116030	8	11112	25550.332	4283.888	865	1
4_Set8KO_H3K27ac_rep_A_peak_39127_lociStitched	chr4	141129257	141148911	4	10926	23928.745	2670.9786	866	1
4_Set8KO_H3K27ac_rep_A_peak_53367_lociStitched	chr8	126702271	126739769	4	14135	25783.6248	4526.0086	867	1
1_Set8KO_H3K27ac_rep_A_peak_52049_lociStitched	chr8	89036940	89046437	1	9498	22298.0063	1057.0161	868	1
14_Set8KO_H3K27ac_rep_A_peak_26874_lociStitched	chr19	5911756	5964579	14	20295	27552.4768	6328.1954	869	1
7_Set8KO_H3K27ac_rep_A_peak_23967_lociStitched	chr17	56101139	56137887	7	14588	25062.136	3851.1904	870	1
3_Set8KO_H3K27ac_rep_A_peak_22815_lociStitched	chr17	24799054	24823483	3	9483	24431.4429	3271.0431	871	1
2_Set8KO_H3K27ac_rep_A_peak_44491_lociStitched	chr6	59411904	59426984	2	8571	23239.788	2088.58	872	1
2_Set8KO_H3K27ac_rep_A_peak_1166_lociStitched	chr1	82281424	82292294	2	10552	22562.859	1430.492	873	1
7_Set8KO_H3K27ac_rep_A_peak_12038_lociStitched	chr12	79597461	79650070	7	16400	28556.1652	7428.3908	874	1
3_Set8KO_H3K27ac_rep_A_peak_24547_lociStitched	chr17	83833746	83847860	3	11442	22661.4384	1545.483	875	1
3_Set8KO_H3K27ac_rep_A_peak_56315_lociStitched	chr9	110873369	110890699	3	10213	23213.535	2112.527	876	1
2_Set8KO_H3K27ac_rep_A_peak_24434_lociStitched	chr17	80126958	80143661	2	7196	23235.5433	2156.3573	877	1
8_Set8KO_H3K27ac_rep_A_peak_37821_lociStitched	chr4	108318610	108370571	8	20292	27430.2119	6354.8303	878	1
4_Set8KO_H3K27ac_rep_A_peak_42397_lociStitched	chr5	124424554	124451020	4	13029	24399.0054	3334.716	879	1
2_Set8KO_H3K27ac_rep_A_peak_1090_lociStitched	chr1	75208896	75220024	2	10255	22600.968	1565.7096	880	1
8_Set8KO_H3K27ac_rep_A_peak_30573_lociStitched	chr2	75612458	75661019	8	15446	27004.7721	6006.9957	881	1
6_Set8KO_H3K27ac_rep_A_peak_22639_lociStitched	chr17	14156788	14179005	6	15088	23876.6099	2885.9883	882	1
8_Set8KO_H3K27ac_rep_A_peak_8673_lociStitched	chr11	78530113	78578132	8	18792	27318.0091	6343.3099	883	1
9_Set8KO_H3K27ac_rep_A_peak_21010_lociStitched	chr16	30384820	30423326	9	15268	25687.3526	4713.1344	884	1
8_Set8KO_H3K27ac_rep_A_peak_37749_lociStitched	chr4	106979714	107022158	8	18189	26226.1476	5271.5448	885	1
3_Set8KO_H3K27ac_rep_A_peak_19877_lociStitched	chr15	96695651	96717612	3	9489	23509.2505	2565.0448	886	1
6_Set8KO_H3K27ac_rep_A_peak_23140_lociStitched	chr17	29251445	29275487	6	13121	24092.4882	3156.7146	887	1
5_Set8KO_H3K27ac_rep_A_peak_42136_lociStitched	chr5	120558573	120588671	5	13377	24331.2232	3401.074	888	1
8_Set8KO_H3K27ac_rep_A_peak_40771_lociStitched	chr5	66133043	66172226	8	16486	25657.0284	4745.0613	889	1
8_Set8KO_H3K27ac_rep_A_peak_54461_lociStitched	chr9	48722371	48756066	8	22547	24941.039	4036.661	890	1
5_Set8KO_H3K27ac_rep_A_peak_15264_lociStitched	chr13	100513254	100553647	5	13896	25992.8955	5093.5573	891	1
10_Set8KO_H3K27ac_rep_A_peak_16990_lociStitched	chr14	63066957	63133578	10	23601	29120.0391	8221.0314	892	1
2_Set8KO_H3K27ac_rep_A_peak_678_lociStitched	chr1	58710207	58728482	2	8773	23289.66	2403.1625	893	1
11_Set8KO_H3K27ac_rep_A_peak_40583_lociStitched	chr5	63811712	63848395	11	18581	25894.5297	5054.9174	894	1
3_Set8KO_H3K27ac_rep_A_peak_52964_lociStitched	chr8	120618020	120635401	3	7263	22626.5858	1849.3384	895	1
3_Set8KO_H3K27ac_rep_A_peak_10700_lociStitched	chr11	120338916	120358510	3	11816	22899.5078	2149.4618	896	1
3_Set8KO_H3K27ac_rep_A_peak_40527_lociStitched	chr5	53192918	53214468	3	10182	23379.595	2635.565	897	1
11_Set8KO_H3K27ac_rep_A_peak_17009_lociStitched	chr14	63209443	63272969	11	23153	29031.382	8290.143	898	1
7_Set8KO_H3K27ac_rep_A_peak_36732_lociStitched	chr4	57279412	57320213	7	18890	25965.7564	5226.6081	899	1
3_Set8KO_H3K27ac_rep_A_peak_14478_lociStitched	chr13	56546631	56572311	3	12695	24195.696	3466.8	900	1
6_Set8KO_H3K27ac_rep_A_peak_21345_lociStitched	chr16	35906689	35939852	6	12199	25343.1646	4616.2896	901	1
2_Set8KO_H3K27ac_rep_A_peak_40511_lociStitched	chr5	52987483	53000028	2	11514	22228.4855	1520.454	902	1
4_Set8KO_H3K27ac_rep_A_peak_43151_lociStitched	chr5	146004960	146023953	4	15852	23236.0362	2533.6662	903	1
3_Set8KO_H3K27ac_rep_A_peak_7529_lociStitched	chr11	49243197	49269182	3	17786	24332.354	3637.9	904	1
5_Set8KO_H3K27ac_rep_A_peak_45602_lociStitched	chr6	113469341	113495133	5	11458	23953.0304	3270.4256	905	1
2_Set8KO_H3K27ac_rep_A_peak_33212_lociStitched	chr2	180699396	180711073	2	8764	22254.0266	1574.0596	906	1
8_Set8KO_H3K27ac_rep_A_peak_31788_lociStitched	chr2	130812993	130840761	8	14495	24499.7064	3820.8768	907	1
2_Set8KO_H3K27ac_rep_A_peak_19009_lociStitched	chr15	75304998	75320939	2	14561	22715.925	2050.0126	908	1
7_Set8KO_H3K27ac_rep_A_peak_10004_lociStitched	chr11	106998059	107047904	7	15721	27150.5715	6484.8345	909	1
6_Set8KO_H3K27ac_rep_A_peak_2663_lociStitched	chr1	162839691	162875834	6	17884	24512.1826	3874.5296	910	1
6_Set8KO_H3K27ac_rep_A_peak_23243_lociStitched	chr17	31471990	31492587	6	10073	22932.6998	2302.7446	911	1
3_Set8KO_H3K27ac_rep_A_peak_1307_lociStitched	chr1	88006638	88026536	3	10567	22986.1696	2381.7906	912	1
2_Set8KO_H3K27ac_rep_A_peak_35323_lociStitched	chr3	116798122	116817552	2	13364	23354.86	2753.231	913	1
4_Set8KO_H3K27ac_rep_A_peak_13612_lociStitched	chr13	30336216	30362568	4	17403	24607.4976	4023.9504	914	1
9_Set8KO_H3K27ac_rep_A_peak_39643_lociStitched	chr4	155200508	155250907	9	20007	26368.7568	5790.8451	915	1
6_Set8KO_H3K27ac_rep_A_peak_10684_lociStitched	chr11	120215698	120241408	6	12765	23277.834	2707.263	916	1
2_Set8KO_H3K27ac_rep_A_peak_12482_lociStitched	chr12	87147097	87159645	2	8296	22163.5324	1598.6152	917	1
5_Set8KO_H3K27ac_rep_A_peak_5439_lociStitched	chr10	80740775	80767804	5	15078	23788.2229	3224.5597	918	1
5_Set8KO_H3K27ac_rep_A_peak_18694_lociStitched	chr15	59772052	59799650	5	11509	24181.3676	3623.6174	919	1
4_Set8KO_H3K27ac_rep_A_peak_34026_lociStitched	chr3	60498404	60532163	4	12691	25582.5702	5030.091	920	1
6_Set8KO_H3K27ac_rep_A_peak_36092_lociStitched	chr4	10941368	10974922	6	13776	24970.8868	4459.3266	921	1
4_Set8KO_H3K27ac_rep_A_peak_44687_lociStitched	chr6	72413777	72440975	4	10742	24396.606	3897.4734	922	1
5_Set8KO_H3K27ac_rep_A_peak_12997_lociStitched	chr12	111416937	111450256	5	15828	24406.1675	3914.9825	923	1
6_Set8KO_H3K27ac_rep_A_peak_31078_lociStitched	chr2	103705749	103728258	6	11620	23085.2304	2649.3093	924	1
6_Set8KO_H3K27ac_rep_A_peak_18170_lociStitched	chr15	31337023	31368084	6	12642	23935.6066	3503.6808	925	1
2_Set8KO_H3K27ac_rep_A_peak_12649_lociStitched	chr12	101080764	101090445	2	9357	21562.4913	1132.677	926	1
6_Set8KO_H3K27ac_rep_A_peak_41147_lociStitched	chr5	89444182	89469106	6	15211	23979.3804	3554.1624	927	1
4_Set8KO_H3K27ac_rep_A_peak_8913_lociStitched	chr11	84865100	84889671	4	7297	23548.8464	3137.7167	928	1
1_Set8KO_H3K27ac_rep_A_peak_38949_lociStitched	chr4	137640288	137654548	1	14261	22398.182	1990.696	929	1
4_Set8KO_H3K27ac_rep_A_peak_29233_lociStitched	chr2	26118412	26141204	4	8997	23142.9968	2764.6696	930	1
4_Set8KO_H3K27ac_rep_A_peak_17547_lociStitched	chr14	100198100	100243861	4	19407	27131.6969	6763.4758	931	1
3_Set8KO_H3K27ac_rep_A_peak_34485_lociStitched	chr3	88492298	88511454	3	13041	22866.5172	2515.1828	932	1
4_Set8KO_H3K27ac_rep_A_peak_47343_lociStitched	chr7	27471990	27492058	4	12568	23134.3904	2785.4384	933	1
4_Set8KO_H3K27ac_rep_A_peak_54306_lociStitched	chr9	45028674	45065522	4	10204	24806.0736	4480.7168	934	1
3_Set8KO_H3K27ac_rep_A_peak_30595_lociStitched	chr2	75754153	75778646	3	11961	23579.4111	3269.8155	935	1
6_Set8KO_H3K27ac_rep_A_peak_26719_lociStitched	chr19	4190663	4240436	6	15103	26663.3961	6360.9894	936	1
5_Set8KO_H3K27ac_rep_A_peak_49529_lociStitched	chr7	120171955	120201548	5	10538	23988.0858	3690.2471	937	1
9_Set8KO_H3K27ac_rep_A_peak_14797_lociStitched	chr13	69610828	69645336	9	13703	25028.6524	4737.9484	938	1
6_Set8KO_H3K27ac_rep_A_peak_14572_lociStitched	chr13	60479208	60509220	6	10457	23976.5868	3718.4868	939	1
4_Set8KO_H3K27ac_rep_A_peak_55331_lociStitched	chr9	69988724	70014797	4	17460	24406.9353	4153.4289	940	1
5_Set8KO_H3K27ac_rep_A_peak_24117_lociStitched	chr17	64740841	64767998	5	15380	23957.9054	3715.0776	941	1
3_Set8KO_H3K27ac_rep_A_peak_19342_lociStitched	chr15	79728311	79743201	3	10898	21852.564	1627.477	942	1
3_Set8KO_H3K27ac_rep_A_peak_14778_lociStitched	chr13	69523180	69548090	3	13168	23405.436	3185.989	943	1
3_Set8KO_H3K27ac_rep_A_peak_8171_lociStitched	chr11	69088110	69100527	3	7731	21935.8722	1724.7213	944	1
7_Set8KO_H3K27ac_rep_A_peak_30883_lociStitched	chr2	92420632	92460907	7	16251	25643.0925	5445.18	945	1
4_Set8KO_H3K27ac_rep_A_peak_7299_lociStitched	chr11	31822104	31843649	4	14739	22719.2025	2525.074	946	1
5_Set8KO_H3K27ac_rep_A_peak_23235_lociStitched	chr17	31294661	31332507	5	15111	24641.5306	4454.4742	947	1
3_Set8KO_H3K27ac_rep_A_peak_51569_lociStitched	chr8	70790930	70805399	3	10286	21897.3846	1714.5765	948	1
1_Set8KO_H3K27ac_rep_A_peak_19753_lociStitched	chr15	89372846	89379762	1	6917	20929.1992	752.4608	949	1
3_Set8KO_H3K27ac_rep_A_peak_1596_lociStitched	chr1	105891268	105910615	3	10625	22715.3127	2544.1305	950	1
4_Set8KO_H3K27ac_rep_A_peak_53375_lociStitched	chr8	126753790	126779357	4	12029	23488.4029	3318.5966	951	1
1_Set8KO_H3K27ac_rep_A_peak_12749_lociStitched	chr12	103654267	103662502	1	8236	21269.358	1106.784	952	1
4_Set8KO_H3K27ac_rep_A_peak_46819_lociStitched	chr7	4135977	4171571	4	11327	24755.627	4616.5418	953	1
6_Set8KO_H3K27ac_rep_A_peak_38084_lociStitched	chr4	118476664	118528176	6	9491	25220.2752	5089.3856	954	1
3_Set8KO_H3K27ac_rep_A_peak_19667_lociStitched	chr15	85768343	85788779	3	13366	22420.3356	2299.05	955	1
8_Set8KO_H3K27ac_rep_A_peak_46955_lociStitched	chr7	16011216	16053743	8	19980	25482.1784	5383.9182	956	1
4_Set8KO_H3K27ac_rep_A_peak_57000_lociStitched	chrX	36586629	36606854	4	14814	21624.57	1537.1	957	1
2_Set8KO_H3K27ac_rep_A_peak_10482_lociStitched	chr11	117199060	117207578	2	8176	20998.5736	922.4994	958	1
6_Set8KO_H3K27ac_rep_A_peak_54552_lociStitched	chr9	52027504	52054299	6	13525	23938.653	3863.839	959	1
4_Set8KO_H3K27ac_rep_A_peak_52317_lociStitched	chr8	104730140	104743088	4	10772	21592.0848	1555.0548	960	1
6_Set8KO_H3K27ac_rep_A_peak_56269_lociStitched	chr9	110329435	110362885	6	15734	24632.58	4606.065	961	1
5_Set8KO_H3K27ac_rep_A_peak_27188_lociStitched	chr19	11993223	12014155	5	11871	23035.666	3010.0216	962	1
5_Set8KO_H3K27ac_rep_A_peak_56557_lociStitched	chr9	120000384	120027928	5	12499	23511.5584	3509.1056	963	1
8_Set8KO_H3K27ac_rep_A_peak_45505_lociStitched	chr6	108275893	108328278	8	17513	27633.0875	7642.9715	964	1
1_Set8KO_H3K27ac_rep_A_peak_3247_lociStitched	chr1	181255462	181260144	1	4683	20708.0178	720.0916	965	1
9_Set8KO_H3K27ac_rep_A_peak_20454_lociStitched	chr16	10965100	11012671	9	18281	26297.2488	6326.943	966	1
5_Set8KO_H3K27ac_rep_A_peak_54889_lociStitched	chr9	61799130	61830420	5	18441	23404.92	3438.771	967	1
3_Set8KO_H3K27ac_rep_A_peak_11470_lociStitched	chr12	51828182	51848413	3	8221	22672.8817	2706.9078	968	1
4_Set8KO_H3K27ac_rep_A_peak_5127_lociStitched	chr10	75406173	75430510	4	10005	22772.1309	2813.3572	969	1
6_Set8KO_H3K27ac_rep_A_peak_7378_lociStitched	chr11	35949792	35980771	6	16862	23070.0613	3113.3895	970	1
6_Set8KO_H3K27ac_rep_A_peak_42788_lociStitched	chr5	137657383	137684772	6	12806	23291.6056	3349.6747	971	1
6_Set8KO_H3K27ac_rep_A_peak_31594_lociStitched	chr2	126667956	126707826	6	10304	25373.268	5442.255	972	1
10_Set8KO_H3K27ac_rep_A_peak_55299_lociStitched	chr9	69284814	69335812	10	19856	26983.0418	7053.0234	973	1
3_Set8KO_H3K27ac_rep_A_peak_30527_lociStitched	chr2	72964799	72981963	3	6831	22412.7512	2505.944	974	1
3_Set8KO_H3K27ac_rep_A_peak_14198_lociStitched	chr13	47243226	47261035	3	13175	22188.2331	2286.6756	975	1
3_Set8KO_H3K27ac_rep_A_peak_49386_lociStitched	chr7	114310647	114325795	3	8783	22094.8728	2237.3596	976	1
9_Set8KO_H3K27ac_rep_A_peak_22173_lociStitched	chr16	93791456	93833714	9	16031	24754.7364	4918.8312	977	1
8_Set8KO_H3K27ac_rep_A_peak_31090_lociStitched	chr2	103795586	103825595	8	10595	24055.2144	4222.2663	978	1
4_Set8KO_H3K27ac_rep_A_peak_26131_lociStitched	chr18	64476526	64496862	4	13224	22715.312	2887.712	979	1
5_Set8KO_H3K27ac_rep_A_peak_6357_lociStitched	chr10	118749311	118767325	5	9027	22276.1124	2480.5278	980	1
4_Set8KO_H3K27ac_rep_A_peak_15519_lociStitched	chr13	111788369	111818984	4	13590	23533.7505	3744.2145	981	1
3_Set8KO_H3K27ac_rep_A_peak_47826_lociStitched	chr7	45456395	45467143	3	9179	21044.584	1255.3664	982	1
4_Set8KO_H3K27ac_rep_A_peak_8234_lociStitched	chr11	69979843	70001082	4	9775	22436.8796	2654.875	983	1
6_Set8KO_H3K27ac_rep_A_peak_17001_lociStitched	chr14	63148307	63178737	6	16291	23921.023	4144.566	984	1
6_Set8KO_H3K27ac_rep_A_peak_5321_lociStitched	chr10	79669077	79707814	6	11657	24299.7201	4536.1027	985	1
2_Set8KO_H3K27ac_rep_A_peak_18165_lociStitched	chr15	31223765	31238142	2	9676	21880.3563	2122.0452	986	1
5_Set8KO_H3K27ac_rep_A_peak_37216_lociStitched	chr4	83302725	83324878	5	11021	22587.1988	2842.2299	987	1
4_Set8KO_H3K27ac_rep_A_peak_28208_lociStitched	chr19	43971019	44005339	4	10326	23653.344	3912.48	988	1
7_Set8KO_H3K27ac_rep_A_peak_2954_lociStitched	chr1	171410981	171453364	7	17363	25150.0722	5412.3091	989	1
9_Set8KO_H3K27ac_rep_A_peak_45858_lociStitched	chr6	119385011	119421775	9	13943	24396.5904	4676.3808	990	1
2_Set8KO_H3K27ac_rep_A_peak_18546_lociStitched	chr15	57880316	57893161	2	9407	21860.9055	2156.6755	991	1
3_Set8KO_H3K27ac_rep_A_peak_13645_lociStitched	chr13	31768193	31782716	3	13319	21540.5136	1847.3256	992	1
1_Set8KO_H3K27ac_rep_A_peak_14896_lociStitched	chr13	80882146	80887114	1	4969	20444.8104	752.652	993	1
1_Set8KO_H3K27ac_rep_A_peak_33805_lociStitched	chr3	51223940	51235300	1	11361	20925.12	1239.376	994	1
10_Set8KO_H3K27ac_rep_A_peak_22040_lociStitched	chr16	91440293	91486011	10	19209	25181.4744	5513.5908	995	1
3_Set8KO_H3K27ac_rep_A_peak_10459_lociStitched	chr11	116842210	116856863	3	7415	21739.1908	2082.1913	996	1
10_Set8KO_H3K27ac_rep_A_peak_41518_lociStitched	chr5	103737333	103791004	10	14174	26889.171	7240.2179	997	1
2_Set8KO_H3K27ac_rep_A_peak_17160_lociStitched	chr14	66652863	66673618	2	10372	22039.7345	2393.0515	998	1
2_Set8KO_H3K27ac_rep_A_peak_24213_lociStitched	chr17	70989588	71003458	2	8018	21596.977	1951.509	999	1
5_Set8KO_H3K27ac_rep_A_peak_11764_lociStitched	chr12	71345625	71380709	5	12025	24506.174	4880.1844	1000	1
9_Set8KO_H3K27ac_rep_A_peak_11776_lociStitched	chr12	71830120	71887133	9	17885	27434.6556	7816.4823	1001	1
5_Set8KO_H3K27ac_rep_A_peak_36980_lociStitched	chr4	62010930	62028869	5	9956	22154.665	2536.5746	1002	1
2_Set8KO_H3K27ac_rep_A_peak_47074_lociStitched	chr7	19227021	19236785	2	9371	20987.718	1375.7476	1003	1
6_Set8KO_H3K27ac_rep_A_peak_54113_lociStitched	chr9	40773366	40802374	6	11466	23165.7888	3567.984	1004	1
2_Set8KO_H3K27ac_rep_A_peak_41718_lociStitched	chr5	108447551	108463450	2	11257	21770.5007	2174.9832	1005	1
6_Set8KO_H3K27ac_rep_A_peak_1159_lociStitched	chr1	82144483	82189812	6	17183	24772.2985	5194.7034	1006	1
8_Set8KO_H3K27ac_rep_A_peak_9789_lociStitched	chr11	102739404	102774702	8	14901	23254.3224	3681.5814	1007	1
3_Set8KO_H3K27ac_rep_A_peak_52152_lociStitched	chr8	93324641	93338371	3	11808	21546.489	2011.445	1008	1
3_Set8KO_H3K27ac_rep_A_peak_46383_lociStitched	chr6	135158078	135168623	3	9812	20804.2305	1275.945	1009	1
1_Set8KO_H3K27ac_rep_A_peak_22646_lociStitched	chr17	14200031	14204666	1	4636	20072.7945	544.6125	1010	1
8_Set8KO_H3K27ac_rep_A_peak_53532_lociStitched	chr9	9210059	9239624	8	16957	23672.6955	4162.752	1011	1
3_Set8KO_H3K27ac_rep_A_peak_34634_lociStitched	chr3	93551634	93580407	3	9581	23380.9398	3898.7415	1012	1
4_Set8KO_H3K27ac_rep_A_peak_34108_lociStitched	chr3	67543256	67564272	4	11461	22356.8208	2883.3952	1013	1
4_Set8KO_H3K27ac_rep_A_peak_15634_lociStitched	chr13	113589901	113618606	4	14218	23446.244	3987.1245	1014	1
5_Set8KO_H3K27ac_rep_A_peak_52522_lociStitched	chr8	108691196	108723449	5	11335	23086.6974	3628.4625	1015	1
1_Set8KO_H3K27ac_rep_A_peak_46276_lociStitched	chr6	129525231	129535814	1	10584	20990.3222	1541.9431	1016	1
2_Set8KO_H3K27ac_rep_A_peak_15862_lociStitched	chr14	16554524	16576633	2	11060	22511.3838	3064.3074	1017	1
6_Set8KO_H3K27ac_rep_A_peak_4786_lociStitched	chr10	61643808	61681026	6	10248	24545.271	5110.0314	1018	1
7_Set8KO_H3K27ac_rep_A_peak_15141_lociStitched	chr13	96653263	96677552	7	16113	22880.238	3461.1825	1019	1
5_Set8KO_H3K27ac_rep_A_peak_42037_lociStitched	chr5	117114716	117144310	5	10376	22760.7454	3344.122	1020	1
2_Set8KO_H3K27ac_rep_A_peak_47919_lociStitched	chr7	48874067	48882692	2	8224	20530.95	1119.525	1021	1
6_Set8KO_H3K27ac_rep_A_peak_52078_lociStitched	chr8	90867961	90893779	6	11289	22012.4268	2605.0362	1022	1
6_Set8KO_H3K27ac_rep_A_peak_20038_lociStitched	chr15	99701996	99726395	6	11962	22290.9264	2883.9618	1023	1
3_Set8KO_H3K27ac_rep_A_peak_37884_lociStitched	chr4	109655559	109677491	3	8835	22346.5148	2963.0132	1024	1
6_Set8KO_H3K27ac_rep_A_peak_37551_lociStitched	chr4	101646715	101696476	6	16036	25651.7955	6304.7187	1025	1
4_Set8KO_H3K27ac_rep_A_peak_29125_lociStitched	chr2	23067314	23081904	4	11530	21671.986	2327.105	1026	1
1_Set8KO_H3K27ac_rep_A_peak_27114_lociStitched	chr19	10182310	10190792	1	8483	20470.4588	1127.2578	1027	1
2_Set8KO_H3K27ac_rep_A_peak_12125_lociStitched	chr12	80215324	80232473	2	10067	21554.5781	2234.5147	1028	1
4_Set8KO_H3K27ac_rep_A_peak_34595_lociStitched	chr3	90247402	90266883	4	8769	21470.0101	2170.1834	1029	1
2_Set8KO_H3K27ac_rep_A_peak_188_lociStitched	chr1	30937745	30952114	2	6274	20978.74	1698.4158	1030	1
6_Set8KO_H3K27ac_rep_A_peak_44658_lociStitched	chr6	72135047	72165090	6	14954	23208.2175	3950.6545	1031	1
8_Set8KO_H3K27ac_rep_A_peak_27475_lociStitched	chr19	25374488	25408348	8	14334	23854.37	4621.89	1032	1
6_Set8KO_H3K27ac_rep_A_peak_41266_lociStitched	chr5	92483528	92506570	6	15205	21982.068	2751.2148	1033	1
9_Set8KO_H3K27ac_rep_A_peak_7496_lociStitched	chr11	48787622	48838492	9	14493	25791.09	6567.317	1034	1
7_Set8KO_H3K27ac_rep_A_peak_7810_lociStitched	chr11	57962200	58011214	7	9956	23693.3676	4484.781	1035	1
3_Set8KO_H3K27ac_rep_A_peak_7666_lociStitched	chr11	53298758	53309900	3	7229	20785.401	1598.877	1036	1
1_Set8KO_H3K27ac_rep_A_peak_6755_lociStitched	chr11	4030083	4037218	1	7136	20033.653	849.7785	1037	1
3_Set8KO_H3K27ac_rep_A_peak_55341_lociStitched	chr9	70231425	70246026	3	8618	21222.5535	2057.2809	1038	1
3_Set8KO_H3K27ac_rep_A_peak_25818_lociStitched	chr18	51117294	51131858	3	8867	21282.3732	2124.8876	1039	1
3_Set8KO_H3K27ac_rep_A_peak_31183_lociStitched	chr2	110301913	110320741	3	12065	21834.8316	2679.2244	1040	1
3_Set8KO_H3K27ac_rep_A_peak_45003_lociStitched	chr6	87206943	87219643	3	8966	20857.21	1710.69	1041	1
4_Set8KO_H3K27ac_rep_A_peak_52140_lociStitched	chr8	93221437	93236239	4	11335	21171.3006	2024.9136	1042	1
3_Set8KO_H3K27ac_rep_A_peak_49397_lociStitched	chr7	114767075	114779549	3	8629	20971.2888	1828.6884	1043	1
2_Set8KO_H3K27ac_rep_A_peak_51938_lociStitched	chr8	85024855	85038429	2	7871	21104.8552	1965.5152	1044	1
6_Set8KO_H3K27ac_rep_A_peak_8109_lociStitched	chr11	67513816	67536690	6	12846	22013.9376	2875.2618	1045	1
5_Set8KO_H3K27ac_rep_A_peak_56079_lociStitched	chr9	106428855	106454469	5	10594	22153.5486	3025.0134	1046	1
12_Set8KO_H3K27ac_rep_A_peak_41800_lociStitched	chr5	112265834	112303408	12	21207	23581.4424	4460.0338	1047	1
4_Set8KO_H3K27ac_rep_A_peak_53207_lociStitched	chr8	123701159	123718645	4	12593	21282.2106	2163.0182	1048	1
4_Set8KO_H3K27ac_rep_A_peak_48281_lociStitched	chr7	73516881	73542117	4	12626	22901.67	3787.9236	1049	1
7_Set8KO_H3K27ac_rep_A_peak_4347_lociStitched	chr10	40093139	40142244	7	17824	25799.767	6693.0115	1050	1
7_Set8KO_H3K27ac_rep_A_peak_19012_lociStitched	chr15	75376269	75403629	7	18082	22399.632	3310.56	1051	1
3_Set8KO_H3K27ac_rep_A_peak_47321_lociStitched	chr7	27160245	27181873	3	10431	21725.326	2640.7788	1052	1
2_Set8KO_H3K27ac_rep_A_peak_44456_lociStitched	chr6	57533474	57558541	2	13869	22640.5144	3604.6346	1053	1
17_Set8KO_H3K27ac_rep_A_peak_36894_lociStitched	chr4	60656274	60683338	17	15126	20151.8544	1128.5688	1054	1
4_Set8KO_H3K27ac_rep_A_peak_32948_lociStitched	chr2	168094772	168128867	4	10174	22591.347	3586.794	1055	1
4_Set8KO_H3K27ac_rep_A_peak_19564_lociStitched	chr15	83431173	83465353	4	17793	23652.56	4648.48	1056	1
2_Set8KO_H3K27ac_rep_A_peak_1085_lociStitched	chr1	75140893	75150067	2	6291	20128.6734	1130.2368	1057	1
3_Set8KO_H3K27ac_rep_A_peak_19383_lociStitched	chr15	80248812	80264870	3	8653	21259.1862	2270.6012	1058	1
3_Set8KO_H3K27ac_rep_A_peak_54269_lociStitched	chr9	44396268	44418594	3	9439	22073.7162	3094.3836	1059	1
10_Set8KO_H3K27ac_rep_A_peak_8513_lociStitched	chr11	75587243	75661460	10	18938	28254.4119	9277.125	1060	1
1_Set8KO_H3K27ac_rep_A_peak_23326_lociStitched	chr17	32684026	32692616	1	8591	19891.004	964.657	1061	1
5_Set8KO_H3K27ac_rep_A_peak_44272_lociStitched	chr6	51678849	51723143	5	17137	24441.4292	5519.0324	1062	1
