#overlapped_Set8KO_H3K27ac Enhancers
#Created from SE_Set8KO/overlapped_Set8KO_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by Set8KO_merged.bam
#Using cutoff of 17447.22 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Set8KO_merged.bam	Set8KO_Input_merged.bam	enhancerRank	isSuper
9_Set8KO_H3K27ac_rep_A_peak_42304_lociStitched	chr5	123169256	123204862	9	24291	49018.7802	3856.1298	211	1
2_Set8KO_H3K27ac_rep_A_peak_20824_lociStitched	chr16	23496056	23523762	2	27356	49211.3972	4056.1584	212	1
5_Set8KO_H3K27ac_rep_A_peak_51933_lociStitched	chr8	84960197	84991358	5	19854	48897.8412	3907.5894	213	1
3_Set8KO_H3K27ac_rep_A_peak_6564_lociStitched	chr10	127349444	127382031	3	15541	48365.6254	3565.0178	214	1
5_Set8KO_H3K27ac_rep_A_peak_44921_lociStitched	chr6	85904142	85938017	5	26689	49511.7	4725.5625	215	1
3_Set8KO_H3K27ac_rep_A_peak_48158_lociStitched	chr7	68264300	68287028	3	16820	47619.7056	2850.0912	216	1
13_Set8KO_H3K27ac_rep_A_peak_54866_lociStitched	chr9	61306002	61389900	13	32263	55037.088	10403.352	217	1
13_Set8KO_H3K27ac_rep_A_peak_8070_lociStitched	chr11	63850517	63925896	13	35353	55071.8974	10447.5294	218	1
9_Set8KO_H3K27ac_rep_A_peak_16760_lociStitched	chr14	55556730	55616371	9	26503	52060.6289	7461.0891	219	1
6_Set8KO_H3K27ac_rep_A_peak_52185_lociStitched	chr8	94352724	94389866	6	17758	48797.1596	4757.8902	220	1
6_Set8KO_H3K27ac_rep_A_peak_19318_lociStitched	chr15	79385226	79417981	6	18889	47966.422	4009.212	221	1
9_Set8KO_H3K27ac_rep_A_peak_25529_lociStitched	chr18	38170766	38212312	9	21335	48131.041	4378.9484	222	1
6_Set8KO_H3K27ac_rep_A_peak_9673_lociStitched	chr11	101350295	101395199	6	22479	48743.292	5253.768	223	1
5_Set8KO_H3K27ac_rep_A_peak_40077_lociStitched	chr5	30886821	30927289	5	23986	48800.3612	5406.5248	224	1
2_Set8KO_H3K27ac_rep_A_peak_42809_lociStitched	chr5	137973346	137988831	2	15098	45044.3165	1909.3005	225	1
13_Set8KO_H3K27ac_rep_A_peak_48615_lociStitched	chr7	84106703	84172449	13	35080	52918.9554	9927.646	226	1
20_Set8KO_H3K27ac_rep_A_peak_3167_lociStitched	chr1	180175604	180303699	20	40076	58283.225	15358.5905	227	1
6_Set8KO_H3K27ac_rep_A_peak_24207_lociStitched	chr17	70822956	70857666	6	18686	47250.723	4369.989	228	1
12_Set8KO_H3K27ac_rep_A_peak_11565_lociStitched	chr12	55414642	55493950	12	30492	52803.2664	9961.0848	229	1
2_Set8KO_H3K27ac_rep_A_peak_7676_lociStitched	chr11	53445218	53464236	2	17239	45546.2082	2704.3596	230	1
12_Set8KO_H3K27ac_rep_A_peak_9616_lociStitched	chr11	100810541	100871253	12	29935	50548.8112	7722.5664	231	1
6_Set8KO_H3K27ac_rep_A_peak_42637_lociStitched	chr5	134965748	135016157	6	22200	48901.7709	6149.898	232	1
7_Set8KO_H3K27ac_rep_A_peak_9634_lociStitched	chr11	101056133	101096255	7	18901	48070.1682	5336.226	233	1
4_Set8KO_H3K27ac_rep_A_peak_24383_lociStitched	chr17	78378954	78418824	4	22082	48764.997	6056.253	234	1
14_Set8KO_H3K27ac_rep_A_peak_1999_lociStitched	chr1	133209854	133311498	14	36591	54633.65	11983.8276	235	1
14_Set8KO_H3K27ac_rep_A_peak_37182_lociStitched	chr4	82433612	82513885	14	31054	54063.8655	11527.2028	236	1
5_Set8KO_H3K27ac_rep_A_peak_54171_lociStitched	chr9	42455053	42491762	5	24018	47666.6365	5131.9182	237	1
10_Set8KO_H3K27ac_rep_A_peak_53469_lociStitched	chr8	128436945	128491977	10	28609	50425.8216	7924.608	238	1
10_Set8KO_H3K27ac_rep_A_peak_51142_lociStitched	chr8	45238432	45306472	10	26951	51404.22	8940.456	239	1
11_Set8KO_H3K27ac_rep_A_peak_5721_lociStitched	chr10	89502667	89574110	11	27130	51881.9066	9423.3317	240	1
1_Set8KO_H3K27ac_rep_A_peak_56791_lociStitched	chrUn_JH584304	58714	60649	1	1936	49434.606	7230.5145	241	1
4_Set8KO_H3K27ac_rep_A_peak_45642_lociStitched	chr6	114642681	114665593	4	20995	45306.1888	3141.2352	242	1
3_Set8KO_H3K27ac_rep_A_peak_48999_lociStitched	chr7	101301145	101333282	3	17141	45756.6606	3692.5413	243	1
1_Set8KO_H3K27ac_rep_A_peak_29586_lociStitched	chr2	30952524	30968007	1	15484	44086.2942	2045.3043	244	1
9_Set8KO_H3K27ac_rep_A_peak_29659_lociStitched	chr2	32386628	32454884	9	29327	50748.336	8709.4656	245	1
12_Set8KO_H3K27ac_rep_A_peak_30582_lociStitched	chr2	75682628	75735170	12	27220	49552.3602	7634.3526	246	1
6_Set8KO_H3K27ac_rep_A_peak_45546_lociStitched	chr6	108646838	108669176	6	12228	44852.4702	2984.3568	247	1
10_Set8KO_H3K27ac_rep_A_peak_55103_lociStitched	chr9	65195044	65263228	10	25909	50122.0584	8257.0824	248	1
6_Set8KO_H3K27ac_rep_A_peak_53730_lociStitched	chr9	21720575	21765060	6	23730	47447.701	5645.1465	249	1
6_Set8KO_H3K27ac_rep_A_peak_29509_lociStitched	chr2	30171271	30216480	6	24722	47397.1156	5669.2086	250	1
5_Set8KO_H3K27ac_rep_A_peak_12912_lociStitched	chr12	108835129	108866031	5	16751	45243.6182	3556.8202	251	1
2_Set8KO_H3K27ac_rep_A_peak_17232_lociStitched	chr14	70324619	70355420	2	25907	45748.7253	4090.3728	252	1
5_Set8KO_H3K27ac_rep_A_peak_41179_lociStitched	chr5	90550266	90589141	5	23800	46525.6	5143.1625	253	1
4_Set8KO_H3K27ac_rep_A_peak_37806_lociStitched	chr4	108110352	108138548	4	24035	45198.188	3879.7696	254	1
8_Set8KO_H3K27ac_rep_A_peak_39393_lociStitched	chr4	149771955	149801301	8	23071	44820.1458	3521.52	255	1
5_Set8KO_H3K27ac_rep_A_peak_54230_lociStitched	chr9	43739023	43759862	5	13549	43541.0066	2271.451	256	1
4_Set8KO_H3K27ac_rep_A_peak_25221_lociStitched	chr18	20919580	20947439	4	22686	44223.3766	2958.6258	257	1
4_Set8KO_H3K27ac_rep_A_peak_27546_lociStitched	chr19	29100767	29134894	4	15135	45556.1323	4545.7164	258	1
7_Set8KO_H3K27ac_rep_A_peak_35177_lociStitched	chr3	108010835	108048029	7	24784	46101.963	5099.2974	259	1
5_Set8KO_H3K27ac_rep_A_peak_14186_lociStitched	chr13	47169162	47203098	5	19624	45280.8048	4326.84	260	1
9_Set8KO_H3K27ac_rep_A_peak_17281_lociStitched	chr14	73122917	73181006	9	26118	49172.3385	8295.1092	261	1
5_Set8KO_H3K27ac_rep_A_peak_17913_lociStitched	chr15	7128414	7169496	5	25140	46492.4994	5726.8308	262	1
2_Set8KO_H3K27ac_rep_A_peak_37061_lociStitched	chr4	63341329	63366841	2	23509	43679.0952	2928.7776	263	1
8_Set8KO_H3K27ac_rep_A_peak_38291_lociStitched	chr4	126086293	126116313	8	20738	44630.734	3884.588	264	1
1_Set8KO_H3K27ac_rep_A_peak_23395_lociStitched	chr17	34117396	34124212	1	6817	41563.2864	825.4176	265	1
4_Set8KO_H3K27ac_rep_A_peak_41279_lociStitched	chr5	92570832	92609875	4	16689	45028.2919	4361.1031	266	1
5_Set8KO_H3K27ac_rep_A_peak_39820_lociStitched	chr5	9027543	9070051	5	24114	45543.0712	5020.1948	267	1
4_Set8KO_H3K27ac_rep_A_peak_23975_lociStitched	chr17	56161883	56186657	4	16647	43428.822	3000.1314	268	1
6_Set8KO_H3K27ac_rep_A_peak_32223_lociStitched	chr2	152783801	152831761	6	37660	47077.536	6656.848	269	1
7_Set8KO_H3K27ac_rep_A_peak_39190_lociStitched	chr4	141715122	141750012	7	24679	43759.038	3499.467	270	1
14_Set8KO_H3K27ac_rep_A_peak_29458_lociStitched	chr2	29619795	29679559	14	28261	46621.8964	6675.6388	271	1
11_Set8KO_H3K27ac_rep_A_peak_43762_lociStitched	chr6	31078001	31151007	11	33561	49702.4848	9848.5094	272	1
8_Set8KO_H3K27ac_rep_A_peak_22143_lociStitched	chr16	93324266	93370933	8	22311	45411.6577	5758.7078	273	1
8_Set8KO_H3K27ac_rep_A_peak_23713_lociStitched	chr17	45993353	46032773	8	18471	44256.834	4651.56	274	1
5_Set8KO_H3K27ac_rep_A_peak_51960_lociStitched	chr8	85461025	85506769	5	22927	45176.7744	5685.9792	275	1
3_Set8KO_H3K27ac_rep_A_peak_17811_lociStitched	chr15	3214861	3253854	3	22793	44682.0787	5193.8676	276	1
8_Set8KO_H3K27ac_rep_A_peak_37538_lociStitched	chr4	101341895	101375739	8	18135	44156.2668	4765.2352	277	1
3_Set8KO_H3K27ac_rep_A_peak_988_lociStitched	chr1	73922224	73939135	3	15234	41482.683	2164.608	278	1
7_Set8KO_H3K27ac_rep_A_peak_34662_lociStitched	chr3	94678850	94719570	7	20318	42210.352	3070.288	279	1
7_Set8KO_H3K27ac_rep_A_peak_23279_lociStitched	chr17	31827385	31875661	7	24837	44370.4716	5334.498	280	1
1_Set8KO_H3K27ac_rep_A_peak_21405_lociStitched	chr16	38279347	38296383	1	17037	41332.7432	2335.6356	281	1
8_Set8KO_H3K27ac_rep_A_peak_2189_lociStitched	chr1	136655010	136701183	8	27659	45032.5269	6104.0706	282	1
7_Set8KO_H3K27ac_rep_A_peak_47914_lociStitched	chr7	48810275	48860155	7	22225	45939.48	7043.056	283	1
11_Set8KO_H3K27ac_rep_A_peak_35166_lociStitched	chr3	107931134	107987036	11	30330	46314.807	7529.9994	284	1
9_Set8KO_H3K27ac_rep_A_peak_892_lociStitched	chr1	67055563	67130264	9	28890	48503.3593	9830.6516	285	1
4_Set8KO_H3K27ac_rep_A_peak_30182_lociStitched	chr2	58737482	58759915	4	16757	41734.3532	3158.5664	286	1
6_Set8KO_H3K27ac_rep_A_peak_1924_lociStitched	chr1	131962960	132011382	6	19960	44344.8676	5868.7464	287	1
8_Set8KO_H3K27ac_rep_A_peak_41991_lociStitched	chr5	115506673	115544410	8	25674	43189.9965	4720.8987	288	1
7_Set8KO_H3K27ac_rep_A_peak_10114_lociStitched	chr11	109691785	109735662	7	19033	44105.1604	5686.4592	289	1
3_Set8KO_H3K27ac_rep_A_peak_1730_lociStitched	chr1	121325982	121351974	3	16548	42353.964	3948.1848	290	1
8_Set8KO_H3K27ac_rep_A_peak_42344_lociStitched	chr5	123991710	124032566	8	23884	43070.3952	4673.9264	291	1
8_Set8KO_H3K27ac_rep_A_peak_54272_lociStitched	chr9	44478195	44516166	8	18795	42675.6069	4355.2737	292	1
3_Set8KO_H3K27ac_rep_A_peak_22575_lociStitched	chr17	12657370	12678764	3	20122	40789.8004	2520.2132	293	1
1_Set8KO_H3K27ac_rep_A_peak_9537_lociStitched	chr11	99040010	99048989	1	8980	39549.8013	1286.6907	294	1
5_Set8KO_H3K27ac_rep_A_peak_12824_lociStitched	chr12	104829531	104865407	5	23008	41368.6156	3357.9936	295	1
21_Set8KO_H3K27ac_rep_A_peak_29259_lociStitched	chr2	26380240	26508465	21	35808	53085.15	15130.55	296	1
14_Set8KO_H3K27ac_rep_A_peak_14648_lociStitched	chr13	63226894	63295601	14	35091	47263.5453	9536.5316	297	1
8_Set8KO_H3K27ac_rep_A_peak_36347_lociStitched	chr4	40139529	40184610	8	23507	43944.9588	6243.7185	298	1
10_Set8KO_H3K27ac_rep_A_peak_38515_lociStitched	chr4	131867191	131921814	10	20929	44905.5683	7210.236	299	1
5_Set8KO_H3K27ac_rep_A_peak_55960_lociStitched	chr9	102708881	102738847	5	22150	41290.1514	3790.699	300	1
6_Set8KO_H3K27ac_rep_A_peak_42020_lociStitched	chr5	116405228	116454044	6	22616	42670.0656	5223.312	301	1
4_Set8KO_H3K27ac_rep_A_peak_39420_lociStitched	chr4	149988339	150014654	4	23280	40951.403	3534.1045	302	1
12_Set8KO_H3K27ac_rep_A_peak_45096_lociStitched	chr6	88716816	88761277	12	21345	43016.0175	5606.5321	303	1
11_Set8KO_H3K27ac_rep_A_peak_49284_lociStitched	chr7	112169652	112227384	11	23270	44990.5476	7597.5312	304	1
9_Set8KO_H3K27ac_rep_A_peak_51594_lociStitched	chr8	71366471	71405923	9	15856	42166.2976	4809.1988	305	1
5_Set8KO_H3K27ac_rep_A_peak_19747_lociStitched	chr15	89168947	89212331	5	17529	42121.5256	4889.3768	306	1
7_Set8KO_H3K27ac_rep_A_peak_34944_lociStitched	chr3	101500763	101530439	7	18450	40949.9124	3949.8756	307	1
9_Set8KO_H3K27ac_rep_A_peak_42537_lociStitched	chr5	130021191	130090777	9	22852	46142.4766	9303.6482	308	1
15_Set8KO_H3K27ac_rep_A_peak_24591_lociStitched	chr17	84072250	84158639	15	40614	46572.3099	9796.5126	309	1
7_Set8KO_H3K27ac_rep_A_peak_35378_lociStitched	chr3	121255123	121292738	7	18096	41827.88	5126.9245	310	1
5_Set8KO_H3K27ac_rep_A_peak_49788_lociStitched	chr7	127893806	127936143	5	20778	42082.978	5436.0708	311	1
4_Set8KO_H3K27ac_rep_A_peak_50151_lociStitched	chr7	140902143	140927836	4	16204	40119.6195	3494.248	312	1
18_Set8KO_H3K27ac_rep_A_peak_15765_lociStitched	chr14	7933275	8017488	18	35394	47108.7522	10518.2037	313	1
12_Set8KO_H3K27ac_rep_A_peak_37416_lociStitched	chr4	97803491	97880986	12	34363	48046.9	11477.0095	314	1
8_Set8KO_H3K27ac_rep_A_peak_36431_lociStitched	chr4	43365295	43424555	8	22047	42418.308	5908.222	315	1
12_Set8KO_H3K27ac_rep_A_peak_21178_lociStitched	chr16	32643840	32710805	12	24277	44672.3515	8163.0335	316	1
9_Set8KO_H3K27ac_rep_A_peak_12178_lociStitched	chr12	80905533	80948604	9	18193	41374.0026	4970.3934	317	1
6_Set8KO_H3K27ac_rep_A_peak_22767_lociStitched	chr17	24204101	24227717	6	17078	39037.248	2737.0944	318	1
9_Set8KO_H3K27ac_rep_A_peak_6604_lociStitched	chr10	127736515	127777051	9	24685	41460.2208	5192.6616	319	1
5_Set8KO_H3K27ac_rep_A_peak_32140_lociStitched	chr2	148012684	148049207	5	21876	40657.4036	4474.0675	320	1
1_Set8KO_H3K27ac_rep_A_peak_2616_lociStitched	chr1	160976913	160990876	1	13964	38022.6453	1851.4938	321	1
6_Set8KO_H3K27ac_rep_A_peak_46089_lociStitched	chr6	124903518	124932492	6	16174	39601.6632	3447.906	322	1
10_Set8KO_H3K27ac_rep_A_peak_48796_lociStitched	chr7	98380181	98430883	10	25435	41722.6758	5622.8518	323	1
11_Set8KO_H3K27ac_rep_A_peak_52452_lociStitched	chr8	106570317	106643515	11	36111	45126.567	9098.5114	324	1
5_Set8KO_H3K27ac_rep_A_peak_13189_lociStitched	chr13	4031330	4061772	5	19254	40381.313	4362.3386	325	1
1_Set8KO_H3K27ac_rep_A_peak_10728_lociStitched	chr11	120570564	120582963	1	12400	37740.0762	1740.8196	326	1
7_Set8KO_H3K27ac_rep_A_peak_9534_lociStitched	chr11	98933018	98971197	7	26678	40561.3696	4562.3905	327	1
14_Set8KO_H3K27ac_rep_A_peak_45317_lociStitched	chr6	94640098	94701785	14	27854	44402.3026	8414.1068	328	1
8_Set8KO_H3K27ac_rep_A_peak_20342_lociStitched	chr16	4877463	4913847	8	16687	40815.5712	4846.3488	329	1
6_Set8KO_H3K27ac_rep_A_peak_17978_lociStitched	chr15	10357256	10401163	6	17341	41470.1615	5576.189	330	1
2_Set8KO_H3K27ac_rep_A_peak_17226_lociStitched	chr14	70191325	70213270	2	12173	38524.4475	2734.347	331	1
6_Set8KO_H3K27ac_rep_A_peak_44401_lociStitched	chr6	55172280	55205216	6	19547	39934.9	4146.6424	332	1
7_Set8KO_H3K27ac_rep_A_peak_11167_lociStitched	chr12	25207999	25267870	7	23777	43526.217	7753.2945	333	1
5_Set8KO_H3K27ac_rep_A_peak_25306_lociStitched	chr18	31910076	31939935	5	18583	39852.8073	4123.5279	334	1
5_Set8KO_H3K27ac_rep_A_peak_6706_lociStitched	chr10	128956348	128973388	5	14826	37850.952	2126.592	335	1
14_Set8KO_H3K27ac_rep_A_peak_1938_lociStitched	chr1	132316119	132391947	14	37861	44852.262	9129.6912	336	1
4_Set8KO_H3K27ac_rep_A_peak_50935_lociStitched	chr8	33966306	33997894	4	23093	38887.9868	3171.4352	337	1
7_Set8KO_H3K27ac_rep_A_peak_18496_lociStitched	chr15	55111851	55154538	7	24764	41598.4815	5920.6869	338	1
13_Set8KO_H3K27ac_rep_A_peak_47427_lociStitched	chr7	28910992	28963178	13	31916	42755.9898	7107.7332	339	1
4_Set8KO_H3K27ac_rep_A_peak_1854_lociStitched	chr1	131071477	131098213	4	18350	38951.6784	3342	340	1
5_Set8KO_H3K27ac_rep_A_peak_6202_lociStitched	chr10	111566184	111609613	5	22832	41227.1497	5658.7987	341	1
12_Set8KO_H3K27ac_rep_A_peak_26141_lociStitched	chr18	64598234	64661875	12	25100	44045.9361	8502.4376	342	1
10_Set8KO_H3K27ac_rep_A_peak_46985_lociStitched	chr7	16272802	16326680	10	17050	40995.7702	5608.6998	343	1
9_Set8KO_H3K27ac_rep_A_peak_51497_lociStitched	chr8	70188033	70234989	9	24086	41030.1528	5738.0232	344	1
7_Set8KO_H3K27ac_rep_A_peak_49745_lociStitched	chr7	127232036	127279350	7	15855	41309.8534	6027.8036	345	1
10_Set8KO_H3K27ac_rep_A_peak_5551_lociStitched	chr10	82740704	82815128	10	27441	44401.3584	9303	346	1
5_Set8KO_H3K27ac_rep_A_peak_6657_lociStitched	chr10	128246755	128283647	5	11995	39607.2512	4556.162	347	1
4_Set8KO_H3K27ac_rep_A_peak_38960_lociStitched	chr4	137763924	137796423	4	19697	38959.8012	3974.6277	348	1
2_Set8KO_H3K27ac_rep_A_peak_45973_lociStitched	chr6	121299309	121312193	2	12399	36241.4036	1421.1052	349	1
8_Set8KO_H3K27ac_rep_A_peak_19203_lociStitched	chr15	77797272	77858328	8	34063	42519.3984	7729.6896	350	1
2_Set8KO_H3K27ac_rep_A_peak_27409_lociStitched	chr19	23054423	23075677	2	17274	37942.6408	3213.6048	351	1
7_Set8KO_H3K27ac_rep_A_peak_5397_lociStitched	chr10	80249176	80293498	7	19101	39965.1474	5238.8604	352	1
4_Set8KO_H3K27ac_rep_A_peak_51589_lociStitched	chr8	71290758	71324975	4	21907	38846.5601	4147.1004	353	1
6_Set8KO_H3K27ac_rep_A_peak_24679_lociStitched	chr17	85023796	85057843	6	23170	38977.0056	4293.3267	354	1
5_Set8KO_H3K27ac_rep_A_peak_51941_lociStitched	chr8	85059574	85083831	5	14382	37799.6831	3131.5787	355	1
7_Set8KO_H3K27ac_rep_A_peak_2068_lociStitched	chr1	134055421	134101008	7	22891	40627.1344	5971.897	356	1
1_Set8KO_H3K27ac_rep_A_peak_19294_lociStitched	chr15	79022063	79031364	1	9302	35970.6874	1322.6022	357	1
14_Set8KO_H3K27ac_rep_A_peak_35554_lociStitched	chr3	129530494	129593855	14	26195	43484.6543	8857.8678	358	1
10_Set8KO_H3K27ac_rep_A_peak_44679_lociStitched	chr6	72344589	72392367	10	25281	40883.6346	6258.918	359	1
9_Set8KO_H3K27ac_rep_A_peak_6441_lociStitched	chr10	121461117	121510960	9	21775	40871.26	6250.3122	360	1
7_Set8KO_H3K27ac_rep_A_peak_53247_lociStitched	chr8	124248187	124286599	7	24536	39345.4116	4732.3584	361	1
5_Set8KO_H3K27ac_rep_A_peak_24228_lociStitched	chr17	71182574	71217906	5	24764	39476.4436	4957.0796	362	1
13_Set8KO_H3K27ac_rep_A_peak_23163_lociStitched	chr17	29383871	29468176	13	27817	43754.295	9315.7025	363	1
6_Set8KO_H3K27ac_rep_A_peak_29374_lociStitched	chr2	27620367	27645702	6	18574	37042.3035	2644.974	364	1
10_Set8KO_H3K27ac_rep_A_peak_33777_lociStitched	chr3	41552524	41615792	10	23864	42895.704	8534.8532	365	1
7_Set8KO_H3K27ac_rep_A_peak_4737_lociStitched	chr10	61127986	61163499	7	21259	39220.5572	4861.7297	366	1
5_Set8KO_H3K27ac_rep_A_peak_23678_lociStitched	chr17	45684907	45708327	5	16296	37144.12	2808.058	367	1
5_Set8KO_H3K27ac_rep_A_peak_51985_lociStitched	chr8	86593012	86627303	5	19020	39033.4453	4759.5908	368	1
8_Set8KO_H3K27ac_rep_A_peak_29556_lociStitched	chr2	30677214	30722791	8	28360	39624.6438	5446.4515	369	1
10_Set8KO_H3K27ac_rep_A_peak_21295_lociStitched	chr16	34920509	34995289	10	29965	43686.476	9512.016	370	1
6_Set8KO_H3K27ac_rep_A_peak_36487_lociStitched	chr4	44975307	45018966	6	13433	39930.5214	5771.7198	371	1
2_Set8KO_H3K27ac_rep_A_peak_24098_lociStitched	chr17	64599665	64623021	2	19375	37332.2304	3237.1416	372	1
1_Set8KO_H3K27ac_rep_A_peak_49500_lociStitched	chr7	119520008	119530054	1	10047	35163.0092	1184.4234	373	1
4_Set8KO_H3K27ac_rep_A_peak_88_lociStitched	chr1	13646080	13680346	4	16052	39166.038	5187.8724	374	1
12_Set8KO_H3K27ac_rep_A_peak_34282_lociStitched	chr3	83002506	83055938	12	29730	41201.4152	7288.1248	375	1
10_Set8KO_H3K27ac_rep_A_peak_40332_lociStitched	chr5	36690878	36748966	10	24790	40696.4528	6784.6784	376	1
9_Set8KO_H3K27ac_rep_A_peak_51187_lociStitched	chr8	46358101	46410548	9	19522	39691.8896	5821.617	377	1
6_Set8KO_H3K27ac_rep_A_peak_35712_lociStitched	chr3	138334401	138378042	6	20947	39420.9153	5607.8685	378	1
1_Set8KO_H3K27ac_rep_A_peak_43775_lociStitched	chr6	31215366	31222633	1	7268	34749.3406	967.9644	379	1
3_Set8KO_H3K27ac_rep_A_peak_27913_lociStitched	chr19	38118085	38136583	3	13439	36328.2222	2563.8228	380	1
3_Set8KO_H3K27ac_rep_A_peak_49504_lociStitched	chr7	119616337	119645108	3	18033	37638.2222	3898.4705	381	1
7_Set8KO_H3K27ac_rep_A_peak_10951_lociStitched	chr12	8764128	8813642	7	22701	39829.0616	6090.222	382	1
6_Set8KO_H3K27ac_rep_A_peak_37401_lociStitched	chr4	97746090	97784740	6	19606	39167.91	5468.975	383	1
3_Set8KO_H3K27ac_rep_A_peak_5401_lociStitched	chr10	80319979	80333858	3	10677	35331.7703	1666.8679	384	1
6_Set8KO_H3K27ac_rep_A_peak_13834_lociStitched	chr13	37618543	37645143	6	15226	37128.28	3521.84	385	1
6_Set8KO_H3K27ac_rep_A_peak_9465_lociStitched	chr11	97797853	97837989	6	27842	38297.7712	4691.8984	386	1
14_Set8KO_H3K27ac_rep_A_peak_53617_lociStitched	chr9	15492999	15553104	14	24965	41604.681	8005.986	387	1
3_Set8KO_H3K27ac_rep_A_peak_13489_lociStitched	chr13	24325614	24340806	3	10641	35657.1432	2082.8232	388	1
5_Set8KO_H3K27ac_rep_A_peak_20999_lociStitched	chr16	30236083	30267941	5	17483	37248.3736	3682.7848	389	1
7_Set8KO_H3K27ac_rep_A_peak_1057_lociStitched	chr1	74367820	74404924	7	17453	38154.0432	4667.6832	390	1
1_Set8KO_H3K27ac_rep_A_peak_26458_lociStitched	chr18	75493172	75508335	1	15164	35490.5178	2063.6843	391	1
9_Set8KO_H3K27ac_rep_A_peak_25102_lociStitched	chr18	12779778	12811489	9	22877	37634.6148	4220.7341	392	1
5_Set8KO_H3K27ac_rep_A_peak_13688_lociStitched	chr13	34035186	34060463	5	16952	36767.9242	3425.0335	393	1
11_Set8KO_H3K27ac_rep_A_peak_14542_lociStitched	chr13	59451516	59522768	11	24507	43392.468	10189.036	394	1
1_Set8KO_H3K27ac_rep_A_peak_42490_lociStitched	chr5	127631259	127642963	1	11705	34433.168	1249.9872	395	1
4_Set8KO_H3K27ac_rep_A_peak_405_lociStitched	chr1	40216907	40237806	4	15032	36291.1135	3111.8611	396	1
7_Set8KO_H3K27ac_rep_A_peak_54504_lociStitched	chr9	50658631	50702184	7	16000	38601.0239	5505.0992	397	1
8_Set8KO_H3K27ac_rep_A_peak_5083_lociStitched	chr10	71336615	71389833	8	19641	39519.6868	6497.9178	398	1
4_Set8KO_H3K27ac_rep_A_peak_9756_lociStitched	chr11	102284333	102320980	4	11456	37138.0698	4119.1228	399	1
5_Set8KO_H3K27ac_rep_A_peak_39430_lociStitched	chr4	150212737	150240588	5	15605	36534.9418	3520.3664	400	1
2_Set8KO_H3K27ac_rep_A_peak_23174_lociStitched	chr17	29484738	29493916	2	8801	34163.2694	1168.3594	401	1
12_Set8KO_H3K27ac_rep_A_peak_19188_lociStitched	chr15	77358534	77411853	12	16897	37861.8219	4985.3265	402	1
8_Set8KO_H3K27ac_rep_A_peak_26908_lociStitched	chr19	6262488	6307254	8	26979	38758.4028	5886.729	403	1
16_Set8KO_H3K27ac_rep_A_peak_6054_lociStitched	chr10	99154230	99236345	16	28618	42995.414	10149.414	404	1
5_Set8KO_H3K27ac_rep_A_peak_10734_lociStitched	chr11	120659215	120696212	5	20594	37381.7688	4535.8322	405	1
4_Set8KO_H3K27ac_rep_A_peak_50811_lociStitched	chr8	25596460	25617150	4	14113	35692.319	3033.154	406	1
1_Set8KO_H3K27ac_rep_A_peak_56194_lociStitched	chr9	108338413	108349059	1	10647	34272.6678	1650.13	407	1
9_Set8KO_H3K27ac_rep_A_peak_22266_lociStitched	chr16	95657110	95709623	9	21863	39221.9597	6653.3971	408	1
4_Set8KO_H3K27ac_rep_A_peak_10730_lociStitched	chr11	120615557	120633979	4	12283	34885.7414	2370.9114	409	1
11_Set8KO_H3K27ac_rep_A_peak_28046_lociStitched	chr19	40463206	40521077	11	22796	39745.8028	7257.0234	410	1
3_Set8KO_H3K27ac_rep_A_peak_37766_lociStitched	chr4	107298990	107315069	3	9831	34399.4126	1948.7748	411	1
6_Set8KO_H3K27ac_rep_A_peak_10399_lociStitched	chr11	116076819	116111176	6	24517	36476.8269	4033.5118	412	1
6_Set8KO_H3K27ac_rep_A_peak_47888_lociStitched	chr7	46820925	46847317	6	19118	36067.3072	3634.1784	413	1
9_Set8KO_H3K27ac_rep_A_peak_38667_lociStitched	chr4	133545481	133584889	9	20037	35739.1152	3471.8448	414	1
5_Set8KO_H3K27ac_rep_A_peak_50710_lociStitched	chr8	22384661	22412178	5	18672	35920.6918	3783.5875	415	1
4_Set8KO_H3K27ac_rep_A_peak_5138_lociStitched	chr10	75494865	75518657	4	16877	35302.5696	3240.4704	416	1
5_Set8KO_H3K27ac_rep_A_peak_47054_lociStitched	chr7	19000529	19025099	5	21490	34864.83	2914.002	417	1
6_Set8KO_H3K27ac_rep_A_peak_5038_lociStitched	chr10	69909751	69947062	6	17973	36501.3513	4578.0597	418	1
6_Set8KO_H3K27ac_rep_A_peak_52712_lociStitched	chr8	114535721	114570152	6	19976	36465.8721	4551.7782	419	1
2_Set8KO_H3K27ac_rep_A_peak_28827_lociStitched	chr2	4916396	4942074	2	13745	35427.9366	3551.2674	420	1
2_Set8KO_H3K27ac_rep_A_peak_36988_lociStitched	chr4	62080913	62095591	2	12862	33474.6468	1633.6614	421	1
10_Set8KO_H3K27ac_rep_A_peak_20291_lociStitched	chr16	4366885	4421076	10	20127	39423.9525	7608.4164	422	1
1_Set8KO_H3K27ac_rep_A_peak_36475_lociStitched	chr4	44065017	44073656	1	8640	32953.4655	1188.7264	423	1
